x_,y_,t_,id,sex
4618289.929775036,2627990.634960719,2022-02-02T04:40:39Z,6,m
4610854.023536405,2625176.0910125477,2022-02-02T04:40:39Z,2,f
4617473.444324545,2628169.828941501,2022-02-02T04:40:44Z,4,m
4609869.088696052,2626332.312652436,2022-02-02T05:00:37Z,12,f
4617129.69779621,2628302.0832283944,2022-02-02T08:00:21Z,6,m
4617696.465118918,2628143.2986289184,2022-02-02T08:00:23Z,3,f
4608337.214609656,2626072.3326115785,2022-02-02T08:00:26Z,9,f
4617265.177505853,2628238.720554021,2022-02-02T08:00:36Z,4,m
4611065.049143875,2625162.684955463,2022-02-02T08:00:37Z,2,f
4617355.826285862,2628493.7974955845,2022-02-02T08:00:38Z,7,f
4613012.633257935,2635122.731092311,2022-02-02T08:00:38Z,18,f
4619950.496725394,2635346.6451138933,2022-02-02T08:00:38Z,1,m
4613007.80657967,2635122.9066462144,2022-02-02T08:00:38Z,14,f
4613049.877217412,2634797.9340914963,2022-02-02T08:00:38Z,5,f
4617683.130009046,2628146.8444469552,2022-02-02T08:00:38Z,17,m
4613016.65879543,2634972.733767927,2022-02-02T08:00:38Z,13,f
4617829.492081647,2628553.3527264367,2022-02-02T08:00:39Z,16,f
4609175.570661273,2626085.426158067,2022-02-02T08:51:24Z,12,f
4617269.60136812,2628628.467933199,2022-02-02T11:20:12Z,7,f
4611096.110037051,2625136.269799981,2022-02-02T11:20:18Z,2,f
4617446.525016382,2628086.106315226,2022-02-02T11:20:24Z,3,f
4613160.595237837,2634428.554369406,2022-02-02T11:20:30Z,5,f
4613027.531263845,2635081.4924774915,2022-02-02T11:20:32Z,14,f
4617223.202201249,2628252.2283659484,2022-02-02T11:20:35Z,4,m
4617407.856785604,2628093.4209837834,2022-02-02T11:20:35Z,17,m
4608334.890677225,2626070.517911796,2022-02-02T11:20:36Z,9,f
4617883.581930966,2628266.377534306,2022-02-02T11:20:36Z,16,f
4613008.636555557,2634919.706259444,2022-02-02T11:20:36Z,13,f
4613023.788707337,2635077.480821083,2022-02-02T11:20:37Z,18,f
4617243.500549233,2628196.0064158016,2022-02-02T11:20:37Z,6,m
4619631.178331597,2635359.5088538523,2022-02-02T11:20:38Z,1,m
4609065.5534832245,2626059.576974103,2022-02-02T12:40:37Z,12,f
4613070.714271038,2635167.3069131435,2022-02-02T14:40:12Z,18,f
4617990.616778156,2628187.5410070694,2022-02-02T14:40:22Z,16,f
4613085.42570228,2635162.1249719136,2022-02-02T14:40:23Z,14,f
4617430.980794097,2628145.1218775148,2022-02-02T14:40:29Z,17,m
4617140.126880624,2628203.763613603,2022-02-02T14:40:35Z,6,m
4617493.19202856,2628588.8067971724,2022-02-02T14:40:36Z,7,f
4617153.313226541,2628155.2320660874,2022-02-02T14:40:36Z,4,m
4619737.0041195955,2635546.704238749,2022-02-02T14:40:38Z,1,m
4613059.650960014,2634787.830174381,2022-02-02T14:40:39Z,5,f
4613055.249892369,2634901.3176110056,2022-02-02T14:40:41Z,13,f
4608328.1750347065,2626103.2707175575,2022-02-02T14:40:47Z,9,f
4610879.580670651,2625098.0565483263,2022-02-02T14:40:56Z,2,f
4617422.393644069,2628122.609149491,2022-02-02T14:41:24Z,3,f
4609864.829374909,2626320.3543826696,2022-02-02T16:30:37Z,12,f
4613025.060571024,2635072.4546828996,2022-02-02T18:00:12Z,5,f
4617867.10318317,2627825.0800275644,2022-02-02T18:00:13Z,3,f
4618137.049516706,2627567.225601782,2022-02-02T18:00:15Z,4,m
4618044.505459636,2627600.5685072374,2022-02-02T18:00:22Z,17,m
4618132.696530353,2627566.573358219,2022-02-02T18:00:25Z,7,f
4613107.3163777925,2635099.183003813,2022-02-02T18:00:38Z,18,f
4620039.741005278,2635594.0766202654,2022-02-02T18:00:38Z,1,m
4607381.303822309,2626237.4293391993,2022-02-02T18:00:38Z,9,f
4617959.947112082,2628076.8875396,2022-02-02T18:00:38Z,6,m
4618126.693166271,2627569.6535054534,2022-02-02T18:00:38Z,16,f
4613092.201546155,2635118.346258494,2022-02-02T18:00:38Z,13,f
4610823.223388804,2625169.0030606096,2022-02-02T18:00:38Z,2,f
4613109.147096182,2635008.0512222783,2022-02-02T18:01:11Z,14,f
4609857.54172803,2626329.687085873,2022-02-02T20:20:37Z,12,f
4610850.4604318645,2625189.061609355,2022-02-02T21:20:16Z,2,f
4617988.462599572,2627884.0452098153,2022-02-02T21:20:18Z,6,m
4607359.733735619,2626227.007339878,2022-02-02T21:20:21Z,9,f
4618191.643271396,2627547.171707352,2022-02-02T21:20:22Z,4,m
4613024.161437034,2635024.461610863,2022-02-02T21:20:24Z,14,f
4618222.459890225,2627517.3866512645,2022-02-02T21:20:29Z,16,f
4612881.091342758,2635116.801878093,2022-02-02T21:20:30Z,5,f
4613129.919676975,2635136.414520338,2022-02-02T21:20:38Z,18,f
4620054.331252076,2635584.2382834773,2022-02-02T21:20:38Z,1,m
4618148.1637673285,2627558.4727311437,2022-02-02T21:20:38Z,17,m
4618150.1535910815,2627558.1526161167,2022-02-02T21:20:38Z,3,f
4613096.02867305,2635101.5712419664,2022-02-02T21:20:38Z,13,f
4618211.530352151,2627602.100868155,2022-02-02T21:20:39Z,7,f
4609962.422040209,2626238.8768060068,2022-02-03T00:10:37Z,12,f
4618159.583559483,2627555.251930542,2022-02-03T00:40:22Z,17,m
4618129.056332338,2627570.6258661407,2022-02-03T00:40:33Z,7,f
4618207.519288946,2627594.677484341,2022-02-03T00:40:36Z,4,m
4613023.210717333,2635106.728246573,2022-02-03T00:40:37Z,14,f
4613066.078693339,2635160.7033414063,2022-02-03T00:40:38Z,18,f
4620182.11081651,2635576.557145238,2022-02-03T00:40:38Z,1,m
4618147.045081042,2627561.8086436917,2022-02-03T00:40:38Z,6,m
4618133.230596688,2627555.993537261,2022-02-03T00:40:38Z,16,f
4618205.83742727,2627590.346278319,2022-02-03T00:40:38Z,3,f
4607363.377556201,2626240.7675591963,2022-02-03T00:40:39Z,9,f
4613079.079653974,2635090.089816433,2022-02-03T00:40:40Z,5,f
4610827.047737276,2625181.926517626,2022-02-03T00:40:40Z,2,f
4613059.712694329,2635105.215191331,2022-02-03T00:41:39Z,13,f
4613040.759179259,2635069.4450328816,2022-02-03T04:00:11Z,5,f
4618052.326331269,2627467.319941109,2022-02-03T04:00:22Z,7,f
4618137.036282974,2627610.9289944796,2022-02-03T04:00:22Z,6,m
4620199.694761555,2635655.564293558,2022-02-03T04:00:23Z,1,m
4618150.087390577,2627594.215630168,2022-02-03T04:00:24Z,16,f
4607373.823812648,2626254.446710861,2022-02-03T04:00:33Z,9,f
4618127.948832808,2627565.051827723,2022-02-03T04:00:34Z,4,m
4609837.692291678,2626337.6324267774,2022-02-03T04:00:37Z,12,f
4613014.077276683,2635051.0975622097,2022-02-03T04:00:37Z,14,f
4613048.114086034,2635124.1354944124,2022-02-03T04:00:37Z,13,f
4618129.706023466,2627559.203476456,2022-02-03T04:00:38Z,3,f
4613064.070676621,2635161.448449169,2022-02-03T04:00:39Z,18,f
4618139.832142504,2627541.0639988487,2022-02-03T04:00:39Z,17,m
4610847.209258609,2625177.864492448,2022-02-03T04:00:40Z,2,f
4620047.352298546,2635914.854739852,2022-02-03T07:20:11Z,1,m
4613123.398505557,2634843.306028907,2022-02-03T07:20:11Z,13,f
4613100.852867676,2634848.9326647,2022-02-03T07:20:13Z,5,f
4617407.706581613,2628179.1236893786,2022-02-03T07:20:16Z,7,f
4612991.653982793,2635512.4374477025,2022-02-03T07:20:21Z,18,f
4612995.203695788,2635095.9500906304,2022-02-03T07:20:21Z,14,f
4608339.309917307,2626123.7748616408,2022-02-03T07:20:26Z,9,f
4617708.833496538,2627428.1342156776,2022-02-03T07:20:27Z,17,m
4617824.520121023,2627344.654810939,2022-02-03T07:20:32Z,6,m
4617396.437245614,2628106.82665746,2022-02-03T07:20:33Z,3,f
4610603.03339879,2625234.9847347634,2022-02-03T07:20:35Z,2,f
4618279.674252067,2627468.6176143596,2022-02-03T07:20:36Z,16,f
4617760.113225269,2627330.254322726,2022-02-03T07:20:38Z,4,m
4609513.321531279,2626530.325534557,2022-02-03T07:51:08Z,12,f
4612813.10535406,2635684.4176443624,2022-02-03T10:40:15Z,18,f
4613277.6179970885,2634648.864023862,2022-02-03T10:40:24Z,13,f
4611393.575286174,2625179.0549582904,2022-02-03T10:40:24Z,2,f
4613011.437828354,2634456.507989566,2022-02-03T10:40:30Z,5,f
4608571.887071921,2625948.026874218,2022-02-03T10:40:32Z,9,f
4620379.170371225,2635750.7625444722,2022-02-03T10:40:36Z,1,m
4617556.882163521,2627394.308559482,2022-02-03T10:40:36Z,6,m
4617330.9389854,2628226.030972786,2022-02-03T10:40:36Z,3,f
4617334.365048826,2628281.370160226,2022-02-03T10:40:37Z,7,f
4613043.445094937,2634953.7475640406,2022-02-03T10:40:38Z,14,f
4618258.133109462,2627321.950317529,2022-02-03T10:40:38Z,16,f
4617616.639568299,2627331.2395506664,2022-02-03T10:40:39Z,4,m
4617552.527674416,2627403.8400977575,2022-02-03T10:40:42Z,17,m
4609107.457757307,2626658.8817520603,2022-02-03T11:40:54Z,12,f
4613074.634955716,2634480.555926231,2022-02-03T14:00:13Z,5,f
4617296.819898603,2628503.020617329,2022-02-03T14:00:21Z,7,f
4613026.886078787,2635044.544480676,2022-02-03T14:00:34Z,14,f
4618085.845630239,2627147.871531629,2022-02-03T14:00:37Z,16,f
4617653.844872545,2627350.156686887,2022-02-03T14:00:38Z,4,m
4608478.0640599355,2626000.9748191396,2022-02-03T14:00:38Z,9,f
4617565.9606180675,2627407.0879419963,2022-02-03T14:00:38Z,6,m
4611440.497557413,2625133.511901424,2022-02-03T14:00:38Z,2,f
4617554.63438757,2627392.4938604645,2022-02-03T14:00:39Z,17,m
4613323.358955921,2634105.1403464787,2022-02-03T14:00:39Z,13,f
4612873.432208646,2635721.8942681192,2022-02-03T14:00:57Z,18,f
4617371.735175683,2628497.174375455,2022-02-03T14:01:07Z,3,f
4620257.882466863,2635550.8552345983,2022-02-03T14:01:32Z,1,m
4609758.290509741,2626370.2741457224,2022-02-03T15:30:37Z,12,f
4613744.865782531,2634071.313833516,2022-02-03T17:20:12Z,13,f
4617796.598800939,2628060.7031736723,2022-02-03T17:20:17Z,3,f
4613007.954181965,2635840.843936673,2022-02-03T17:20:20Z,18,f
4617909.698943739,2627331.2897295207,2022-02-03T17:20:21Z,6,m
4618115.815327085,2627580.9646620317,2022-02-03T17:20:22Z,4,m
4618065.967152286,2627252.05988891,2022-02-03T17:20:22Z,16,f
4617920.05753554,2627318.6780933095,2022-02-03T17:20:27Z,17,m
4610826.974337818,2625167.073170811,2022-02-03T17:20:33Z,2,f
4619753.845847025,2635588.7530883187,2022-02-03T17:20:38Z,1,m
4607379.392483871,2626246.666678035,2022-02-03T17:20:39Z,9,f
4613090.851397136,2635077.967418839,2022-02-03T17:20:59Z,5,f
4617376.400098447,2628352.303964057,2022-02-03T17:21:08Z,7,f
4613087.259135193,2635084.1468509147,2022-02-03T17:22:28Z,14,f
4607846.192759325,2626969.001969733,2022-02-03T18:47:38Z,20,m
4609848.434019351,2626346.177265146,2022-02-03T19:20:37Z,12,f
4613123.641687628,2635018.981872517,2022-02-03T20:40:16Z,13,f
4613074.411222398,2635104.699934343,2022-02-03T20:40:23Z,18,f
4610859.285707029,2625189.51217738,2022-02-03T20:40:27Z,2,f
4607376.260283574,2626252.4483237932,2022-02-03T20:40:33Z,9,f
4618137.006790742,2627568.0719874594,2022-02-03T20:40:36Z,17,m
4617381.71040989,2628344.095158868,2022-02-03T20:40:38Z,7,f
4618134.475088264,2627560.3018155126,2022-02-03T20:40:38Z,4,m
4619756.749194951,2635606.304045064,2022-02-03T20:40:38Z,1,m
4618135.721944422,2627554.4267436545,2022-02-03T20:40:38Z,6,m
4618142.05459267,2627546.272110173,2022-02-03T20:40:38Z,16,f
4618039.876985968,2627679.2481092555,2022-02-03T20:40:38Z,3,f
4613112.11235913,2634970.44071691,2022-02-03T20:40:39Z,5,f
4609853.976822467,2626351.4212069022,2022-02-03T23:10:35Z,12,f
4613090.5710734725,2635095.3495849557,2022-02-04T00:00:13Z,18,f
4618554.558486775,2627660.3875371255,2022-02-04T00:00:17Z,6,m
4618145.458782028,2627564.2714473307,2022-02-04T00:00:17Z,16,f
4613104.897404727,2634962.8555368427,2022-02-04T00:00:22Z,5,f
4618135.688036304,2627556.5465252707,2022-02-04T00:00:28Z,4,m
4610824.339101807,2625195.3650220437,2022-02-04T00:00:35Z,2,f
4617388.735315492,2628348.2809184836,2022-02-04T00:00:37Z,7,f
4619899.920537652,2635581.6060784925,2022-02-04T00:00:38Z,1,m
4618214.5634677885,2627608.6244101487,2022-02-04T00:00:38Z,17,m
4618141.052896752,2627555.9788212175,2022-02-04T00:00:38Z,3,f
4613116.607975672,2634949.0327993715,2022-02-04T00:00:38Z,13,f
4607379.5159931015,2626244.1273354525,2022-02-04T00:01:03Z,9,f
4609842.354608829,2626341.3765017,2022-02-04T03:00:37Z,12,f
4607301.311575353,2626258.8497896055,2022-02-04T03:20:12Z,9,f
4617509.462502187,2628255.7245152164,2022-02-04T03:20:22Z,7,f
4613113.150180907,2635011.2277502175,2022-02-04T03:20:22Z,13,f
4618182.529800863,2627834.802241144,2022-02-04T03:20:24Z,17,m
4618210.582585258,2627675.8815075103,2022-02-04T03:20:34Z,16,f
4613071.020643387,2635140.5913140755,2022-02-04T03:20:35Z,18,f
4613163.356817495,2634948.472937765,2022-02-04T03:20:35Z,5,f
4618133.059695524,2627559.379079907,2022-02-04T03:20:38Z,4,m
4619893.257239694,2635579.132843462,2022-02-04T03:20:38Z,1,m
4618633.923674885,2627685.3411644613,2022-02-04T03:20:38Z,6,m
4610824.099282109,2625189.8372134482,2022-02-04T03:20:38Z,2,f
4618134.995608309,2627568.8152999207,2022-02-04T03:21:02Z,3,f
4620040.582503445,2635642.0713667814,2022-02-04T06:40:12Z,1,m
4613466.860880391,2634544.4893450635,2022-02-04T06:40:23Z,5,f
4618237.5633441955,2628160.5869544283,2022-02-04T06:40:28Z,6,m
4617749.338582551,2628309.4235607637,2022-02-04T06:40:32Z,17,m
4617420.970145962,2628400.457848627,2022-02-04T06:40:34Z,7,f
4607528.646967213,2626182.49849387,2022-02-04T06:40:35Z,9,f
4613472.435482983,2634546.898603618,2022-02-04T06:40:36Z,13,f
4617726.99348288,2628219.1495239586,2022-02-04T06:40:37Z,4,m
4617733.798251383,2627920.366199481,2022-02-04T06:40:38Z,3,f
4610761.78882008,2625136.5923498007,2022-02-04T06:40:39Z,2,f
4618314.859718172,2628242.2861982905,2022-02-04T06:41:03Z,16,f
4612932.103548689,2635516.581889109,2022-02-04T06:41:05Z,18,f
4609644.53219905,2626417.648460102,2022-02-04T06:50:37Z,12,f
4617572.661819293,2628491.1257100394,2022-02-04T10:00:13Z,4,m
4619699.332362743,2635581.210981484,2022-02-04T10:00:19Z,1,m
4617660.131409413,2627991.1928695235,2022-02-04T10:00:24Z,3,f
4612923.583866883,2635707.0816196534,2022-02-04T10:00:27Z,18,f
4617916.915066576,2628547.319446083,2022-02-04T10:00:27Z,6,m
4612925.665468267,2634272.6076089,2022-02-04T10:00:29Z,5,f
4612949.353693491,2634254.309883338,2022-02-04T10:00:29Z,13,f
4617595.628634615,2628628.5302909166,2022-02-04T10:00:37Z,7,f
4608370.984649306,2625916.639495391,2022-02-04T10:00:38Z,9,f
4617567.055787381,2628582.059604027,2022-02-04T10:00:39Z,17,m
4618182.16298637,2628513.6840262716,2022-02-04T10:00:39Z,16,f
4610749.822660355,2625037.9744070778,2022-02-04T10:00:46Z,2,f
4609355.852308879,2626560.2999008894,2022-02-04T10:40:37Z,12,f
4619222.9186810935,2635497.9790680846,2022-02-04T13:20:14Z,1,m
4618278.196070701,2628470.343278023,2022-02-04T13:20:21Z,16,f
4617867.328768557,2628804.404139508,2022-02-04T13:20:28Z,6,m
4617554.772326966,2628815.637563305,2022-02-04T13:20:30Z,17,m
4617311.424556905,2627955.99982578,2022-02-04T13:20:33Z,3,f
4612864.904279136,2635720.181996798,2022-02-04T13:20:34Z,18,f
4608421.068474901,2626001.907032675,2022-02-04T13:20:36Z,9,f
4612961.286335689,2634215.4642568585,2022-02-04T13:20:36Z,5,f
4617671.508050318,2628660.0779338162,2022-02-04T13:20:37Z,7,f
4612944.670781126,2634276.556806216,2022-02-04T13:20:38Z,13,f
4610558.27727413,2625168.212358404,2022-02-04T13:20:38Z,2,f
4617558.042431476,2628612.987503537,2022-02-04T13:20:39Z,4,m
4609332.136368803,2626798.220592995,2022-02-04T14:30:37Z,12,f
4619672.958665451,2635479.6769172503,2022-02-04T16:40:23Z,1,m
4617526.584414129,2628380.0937096635,2022-02-04T16:40:26Z,6,m
4607816.171424357,2626167.3210482406,2022-02-04T16:40:27Z,9,f
4617929.483337383,2627933.148855688,2022-02-04T16:40:30Z,7,f
4613652.191372487,2634096.653256802,2022-02-04T16:40:31Z,13,f
4617502.681513348,2628372.904160331,2022-02-04T16:40:32Z,4,m
4618392.784340491,2628192.906488899,2022-02-04T16:40:38Z,16,f
4610632.844217135,2625089.7068671393,2022-02-04T16:40:38Z,2,f
4617387.8433591165,2628290.5281609367,2022-02-04T16:40:39Z,17,m
4617466.517591705,2627899.606057746,2022-02-04T16:40:39Z,3,f
4612987.483370444,2635586.0521652387,2022-02-04T16:40:48Z,18,f
4613642.611327666,2634158.531800618,2022-02-04T16:41:09Z,5,f
4609834.525996301,2626352.0128003974,2022-02-04T18:20:37Z,12,f
4617675.100023873,2628085.748134019,2022-02-04T20:00:23Z,17,m
4613135.725400479,2635025.5451841755,2022-02-04T20:00:28Z,13,f
4617702.604588881,2627833.0243212674,2022-02-04T20:00:30Z,3,f
4613082.864253473,2635093.2550641466,2022-02-04T20:00:32Z,18,f
4613760.184741886,2634159.5126772537,2022-02-04T20:00:33Z,5,f
4618127.946476974,2627575.235178585,2022-02-04T20:00:36Z,16,f
4607428.518476978,2626171.505397139,2022-02-04T20:00:37Z,9,f
4618126.691795057,2627562.4401396792,2022-02-04T20:00:38Z,7,f
4617463.189862519,2628328.4094513804,2022-02-04T20:00:38Z,4,m
4619987.404973803,2635525.1175289853,2022-02-04T20:00:38Z,1,m
4617704.263342231,2628084.302885535,2022-02-04T20:00:38Z,6,m
4610849.05437695,2625210.2035472463,2022-02-04T20:00:39Z,2,f
4609836.82357266,2626354.5693492536,2022-02-04T22:10:37Z,12,f
4620055.973805372,2635590.690075327,2022-02-04T23:20:11Z,1,m
4613122.7309189,2635010.873070544,2022-02-04T23:20:19Z,5,f
4618113.100174784,2627578.2766316417,2022-02-04T23:20:19Z,16,f
4618139.146152413,2627564.78951874,2022-02-04T23:20:21Z,3,f
4613062.683890438,2635167.317273688,2022-02-04T23:20:25Z,18,f
4617463.052332501,2628312.278471907,2022-02-04T23:20:26Z,4,m
4618008.4265863765,2627725.9733523806,2022-02-04T23:20:26Z,17,m
4617791.715674895,2627938.6704925755,2022-02-04T23:20:26Z,6,m
4613094.593909537,2635081.9791199104,2022-02-04T23:20:35Z,13,f
4610847.324501358,2625200.7811936536,2022-02-04T23:20:36Z,2,f
4607388.029203771,2626247.950954199,2022-02-04T23:20:37Z,9,f
4618121.040418151,2627567.2359687537,2022-02-04T23:20:38Z,7,f
4609840.605405663,2626356.8135522925,2022-02-05T02:00:37Z,12,f
4620066.823828586,2635625.6343009053,2022-02-05T02:40:12Z,1,m
4607438.366567087,2626141.879717601,2022-02-05T02:40:24Z,9,f
4613054.622137244,2635112.1660266584,2022-02-05T02:40:27Z,18,f
4610850.471752161,2625223.004143791,2022-02-05T02:40:27Z,2,f
4618153.382525911,2627533.2873225287,2022-02-05T02:40:29Z,3,f
4618122.472614165,2627521.4853337537,2022-02-05T02:40:30Z,17,m
4618143.181069258,2627561.606308612,2022-02-05T02:40:37Z,6,m
4617512.439221147,2628212.6004207507,2022-02-05T02:40:38Z,4,m
4613121.065650376,2634957.748763888,2022-02-05T02:40:38Z,5,f
4618135.562224632,2627548.902331982,2022-02-05T02:40:38Z,16,f
4618210.466940018,2627602.893794571,2022-02-05T02:40:39Z,7,f
4613089.9532099115,2635010.8805109495,2022-02-05T02:40:39Z,13,f
4609778.949363781,2626355.5491474047,2022-02-05T05:50:37Z,12,f
4617896.87075835,2627739.229425866,2022-02-05T06:00:34Z,3,f
4618048.4519346235,2627458.6309143957,2022-02-05T06:00:36Z,16,f
4620121.930288646,2635585.6852706545,2022-02-05T06:00:37Z,1,m
4617811.575225284,2627724.583777707,2022-02-05T06:00:37Z,17,m
4613091.4024883695,2635297.3630531225,2022-02-05T06:00:38Z,18,f
4613152.895372581,2634906.3513830635,2022-02-05T06:00:38Z,13,f
4617457.628315181,2628238.5893931543,2022-02-05T06:00:56Z,4,m
4617794.851681024,2627747.4704267737,2022-02-05T06:01:02Z,7,f
4607465.252631333,2626157.2371647554,2022-02-05T06:01:08Z,9,f
4617919.896709147,2627707.3379891235,2022-02-05T06:01:08Z,6,m
4610768.65447968,2625117.426158614,2022-02-05T06:01:15Z,2,f
4613209.488508914,2634882.5382270673,2022-02-05T06:01:26Z,5,f
4608179.227728382,2626021.4867962156,2022-02-05T09:20:15Z,9,f
4616815.813563747,2627786.7245975407,2022-02-05T09:20:15Z,17,m
4620255.58055629,2635482.839260821,2022-02-05T09:20:23Z,1,m
4617179.737202803,2627917.7256879564,2022-02-05T09:20:35Z,7,f
4617131.588581531,2627917.334193388,2022-02-05T09:20:35Z,6,m
4617623.618649241,2627366.8219623137,2022-02-05T09:20:36Z,16,f
4612856.489550307,2634216.006453795,2022-02-05T09:20:37Z,5,f
4616797.80904738,2627823.549268349,2022-02-05T09:20:38Z,4,m
4612856.6513133375,2634306.816002576,2022-02-05T09:20:38Z,13,f
4612813.3916107025,2635674.2489978895,2022-02-05T09:20:39Z,18,f
4610500.721815006,2625067.2702124547,2022-02-05T09:20:39Z,2,f
4617161.516784048,2627931.201131224,2022-02-05T09:20:40Z,3,f
4609051.715046914,2626620.3553171596,2022-02-05T09:40:37Z,12,f
4608245.444977555,2626002.35113165,2022-02-05T12:40:21Z,9,f
4617545.503492339,2627361.890806266,2022-02-05T12:40:22Z,16,f
4612906.123306845,2635739.7023074958,2022-02-05T12:40:23Z,18,f
4616741.172830882,2627699.66997966,2022-02-05T12:40:23Z,4,m
4620262.16201144,2635449.664055136,2022-02-05T12:40:30Z,1,m
4616726.692319795,2627855.4841604633,2022-02-05T12:40:33Z,6,m
4616663.648618004,2627732.54468216,2022-02-05T12:40:35Z,17,m
4616727.554996328,2627857.2263447945,2022-02-05T12:40:36Z,3,f
4612971.489790933,2633763.256932745,2022-02-05T12:40:38Z,13,f
4612965.280306001,2633779.48490475,2022-02-05T12:40:39Z,5,f
4616730.531871601,2627838.7120265113,2022-02-05T12:40:40Z,7,f
4610471.167304413,2625019.9418617776,2022-02-05T12:40:46Z,2,f
4608903.21180471,2626207.9311090563,2022-02-05T13:30:37Z,12,f
4616959.582372889,2627927.8781018765,2022-02-05T16:00:12Z,4,m
4616992.436958657,2627922.8029361498,2022-02-05T16:00:16Z,17,m
4617226.203783017,2628147.5807449548,2022-02-05T16:00:17Z,3,f
4620340.140062099,2635331.9979176177,2022-02-05T16:00:20Z,1,m
4617272.243156007,2628262.426512667,2022-02-05T16:00:22Z,7,f
4613497.842011637,2633920.659254311,2022-02-05T16:00:27Z,13,f
4610708.041241516,2625066.814243737,2022-02-05T16:00:34Z,2,f
4617257.301233403,2628241.279457082,2022-02-05T16:00:37Z,6,m
4612844.885443522,2635617.7410778273,2022-02-05T16:00:38Z,18,f
4613467.418065493,2633889.387675653,2022-02-05T16:00:38Z,5,f
4607453.131776629,2626202.021561623,2022-02-05T16:00:39Z,9,f
4617728.432472128,2627087.1659942586,2022-02-05T16:01:12Z,16,f
4609836.618392445,2626349.027825837,2022-02-05T17:20:37Z,12,f
4617334.147939664,2628426.4727967386,2022-02-05T19:20:11Z,6,m
4607403.191025717,2626220.290370279,2022-02-05T19:20:19Z,9,f
4610857.441854618,2625204.6919203997,2022-02-05T19:20:20Z,2,f
4618128.351371709,2627584.591231264,2022-02-05T19:20:21Z,4,m
4618138.713871755,2627411.1662021284,2022-02-05T19:20:25Z,16,f
4617357.154737174,2628434.03914357,2022-02-05T19:20:29Z,7,f
4613544.134769632,2634331.2323552733,2022-02-05T19:20:29Z,5,f
4612964.634966672,2635430.426465369,2022-02-05T19:20:38Z,18,f
4620297.935654921,2635246.173370455,2022-02-05T19:20:38Z,1,m
4617411.687692433,2628113.13935184,2022-02-05T19:20:38Z,3,f
4613824.59941194,2634184.056115592,2022-02-05T19:20:38Z,13,f
4617180.918406663,2627998.830219764,2022-02-05T19:20:39Z,17,m
4609859.444393154,2626349.245992857,2022-02-05T21:10:37Z,12,f
4618161.605130943,2627587.60547321,2022-02-05T22:40:25Z,16,f
4620309.704552732,2635273.1041292874,2022-02-05T22:40:26Z,1,m
4607414.285857951,2626238.6692098402,2022-02-05T22:40:35Z,9,f
4613125.460171146,2634967.7343999417,2022-02-05T22:40:37Z,5,f
4617231.002704167,2628466.063272029,2022-02-05T22:40:38Z,7,f
4617226.863350096,2628461.179741798,2022-02-05T22:40:38Z,6,m
4613124.225216007,2634980.8242666735,2022-02-05T22:40:38Z,13,f
4610818.597688545,2625185.7378975637,2022-02-05T22:40:38Z,2,f
4617201.759949816,2627950.698385187,2022-02-05T22:40:39Z,17,m
4617594.500806841,2627898.2324731974,2022-02-05T22:40:39Z,3,f
4613056.884008254,2635122.465999038,2022-02-05T22:40:57Z,18,f
4618129.5666727545,2627570.652588228,2022-02-05T22:41:02Z,4,m
4609854.84924003,2626344.1328890985,2022-02-06T01:00:37Z,12,f
4618183.003818405,2627534.414211941,2022-02-06T02:00:15Z,16,f
4613157.042873655,2635002.0344634484,2022-02-06T02:00:18Z,5,f
4610867.266376114,2625164.0388945993,2022-02-06T02:00:22Z,2,f
4620292.124295854,2635354.497308096,2022-02-06T02:00:26Z,1,m
4617279.275745927,2628426.1529408945,2022-02-06T02:00:27Z,6,m
4613054.055668323,2635120.622981036,2022-02-06T02:00:28Z,18,f
4613142.50049636,2634965.6428021565,2022-02-06T02:00:37Z,13,f
4617290.812253178,2628419.1178168003,2022-02-06T02:00:38Z,7,f
4618144.117647621,2627570.5658925655,2022-02-06T02:00:38Z,4,m
4607441.72722055,2626170.4748824597,2022-02-06T02:00:38Z,9,f
4617243.702866007,2628080.1806338793,2022-02-06T02:00:38Z,17,m
4618127.267593639,2627568.4106487148,2022-02-06T02:00:38Z,3,f
4609824.3961073095,2626350.4439418605,2022-02-06T04:50:37Z,12,f
4617272.400123798,2628446.5850773705,2022-02-06T05:20:11Z,7,f
4618189.825915185,2627600.5398036847,2022-02-06T05:20:12Z,16,f
4617418.463989161,2628189.0204879586,2022-02-06T05:20:13Z,17,m
4618156.697762073,2627580.559504959,2022-02-06T05:20:17Z,4,m
4607455.98865611,2626170.346047417,2022-02-06T05:20:17Z,9,f
4613169.813933959,2634971.294198023,2022-02-06T05:20:18Z,5,f
4613106.103698085,2634926.851589927,2022-02-06T05:20:21Z,13,f
4618136.793160871,2627572.303915881,2022-02-06T05:20:29Z,3,f
4620283.602264921,2635326.889399727,2022-02-06T05:20:36Z,1,m
4617292.291467674,2628418.770755275,2022-02-06T05:20:38Z,6,m
4613073.85050056,2634769.4682598263,2022-02-06T05:20:39Z,18,f
4610825.088824654,2625180.1294196993,2022-02-06T05:21:08Z,2,f
4613066.547650066,2634183.5493250648,2022-02-06T08:40:23Z,13,f
4617275.925228839,2628891.870745978,2022-02-06T08:40:26Z,17,m
4611680.699603316,2625835.6821061647,2022-02-06T08:40:27Z,2,f
4608219.638682383,2625999.3482602774,2022-02-06T08:40:28Z,9,f
